"Code","Description","Condition","Sub-condition"
"7A494","Profundoplasty of femoral artery and patch repair of deep femoral artery","Peripheral arterial disease","Peripheral arterial disease"
"7A492","Endarterectomy of femoral artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A491","Endarterectomy of popliteal artery and patch repair of popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A490","Endarterectomy of femoral artery and patch repair of femoral artery","Peripheral arterial disease","Peripheral arterial disease"
"7A48z","Other bypass of femoral artery or popliteal artery NOS","Peripheral arterial disease","Peripheral arterial disease"
"7A48y","Other specified other bypass of femoral artery or popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A48E","Femorofemoral prosthetic crossover graft","Peripheral arterial disease","Peripheral arterial disease"
"7A48D","Bypass of popliteal artery by anastomosis of popliteal artery to femoral artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A48C","Bypass of femoral artery by anastomosis of femoral artery to femoral artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A48A","Bypass of femoral artery by anastomosis of femoral artery to peroneal artery using vein graft NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A486","Bypass of femoral artery by anastomosis of femoral artery to tibial artery using vein graft NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A482","Bypass of femoral artery by anastomosis of femoral artery to popliteal artery using vein graft NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A480","Bypass of femoral artery by anastomosis of femoral artery to popliteal artery using prosthesis NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A48.","Other bypass artery: [femoral (& branches)] or [popliteal] or [femoral/popliteal by anastomosis]","Peripheral arterial disease","Peripheral arterial disease"
"7A443","Insertion of iliac artery stent","Peripheral arterial disease","Peripheral arterial disease"
"7A440","Percutaneous transluminal angioplasty of iliac artery","Peripheral arterial disease","Peripheral arterial disease"
"7A43z","Other open operation on iliac artery NOS","Peripheral arterial disease","Peripheral arterial disease"
"7A43y","Other specified other open operation on iliac artery","Peripheral arterial disease","Peripheral arterial disease"
"7A411","Bypass of iliac artery by anastomosis of iliac artery to femoral artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A12z","Other bypass of bifurcation of aorta NOS","Peripheral arterial disease","Peripheral arterial disease"
"7A123","Aorto bi-iliac graft (& Dacron)","Peripheral arterial disease","Peripheral arterial disease"
