"Code","Description","Condition","Sub-condition"
"N015z","Arthropathy associated with other viral disease NOS","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01w.","Reactive arthropathy, unspecified","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01w0","Reactive arthropathy of shoulder","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01w1","Reactive arthropathy of sternoclavicular joint","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01w2","Reactive arthropathy of acromioclavicular joint","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01w3","Reactive arthropathy of elbow","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01w5","Reactive arthropathy of wrist","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01w7","Reactive arthropathy of proximal interphalangeal joint of finger","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01wB","Reactive arthropathy of knee","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01wD","Reactive arthropathy of ankle","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N01wH","Reactive arthropathy of 1st metatarsophalangeal joint","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"N03..","Arthropathy associated with disorders EC","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N030.","Arthropathy associated with endocrine and metabolic disorder","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N0300","Diabetic hand syndrome","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N031.","Arthropathy associated with non-infective gastrointestinal disorders","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N0310","Arthropathy in ulcerative colitis","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N0311","Arthropathy in Crohn's disease","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N033.","Arthropathy associated with dermatological disorders","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N04..","Inflammatory polyarthropathy: (& [rheumatoid arthritis] or [other])","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N040.","Rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N0401","Other rheumatoid arthritis of spine","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N0402","Rheumatoid arthritis of shoulder","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N0405","Rheumatoid arthritis of elbow","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N0407","Rheumatoid arthritis of wrist","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N0408","Rheumatoid arthritis of metacarpophalangeal joint","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N0409","Rheumatoid arthritis of proximal interphalangeal joint of finger","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N040A","Rheumatoid arthritis of distal interphalangeal joint of finger","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N040B","Rheumatoid arthritis of hip","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N040D","Rheumatoid arthritis of knee","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N040F","Rheumatoid arthritis of ankle","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N040H","Rheumatoid arthritis of talonavicular joint","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N040M","Rheumatoid arthritis of interphalangeal joint of toe","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N040T","Flare of rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N041.","Felty's syndrome","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N042.","Other rheumatoid arthropathy with visceral or systemic involvement","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N0421","Rheumatoid lung","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N042z","Rheumatoid arthropathy with visceral or systemic involvement NOS","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"N043.","Systemic onset juvenile chronic arthritis","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"N043z","Juvenile rheumatoid arthritis NOS","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"N044.","Jaccoud's syndrome","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N045.","Other juvenile arthritis","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"N04y.","Other specified inflammatory polyarthropathy","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N04y1","Seronegative arthritis","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N04yz","Other specified inflammatory polyarthropathy NOS","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N04z.","Inflammatory polyarthropathy NOS","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"N10..","Inflammatory spondylopathies","Inflammatory arthritis and other inflammatory conditions","Other inflammatory spondylopathies"
"N100.","Ankylosing spondylitis","Inflammatory arthritis and other inflammatory conditions","Ankylosing spondylitis"
"N102.","Sacroiliitis NEC","Inflammatory arthritis and other inflammatory conditions","Other inflammatory spondylopathies"
"N10y.","Other inflammatory spondylopathies","Inflammatory arthritis and other inflammatory conditions","Other inflammatory spondylopathies"
"N10y0","Inflammatory spondylopathies in diseases EC","Inflammatory arthritis and other inflammatory conditions","Other inflammatory spondylopathies"
"N10yz","Other inflammatory spondylopathies NOS","Inflammatory arthritis and other inflammatory conditions","Other inflammatory spondylopathies"
"N20..","Polymyalgia (& [rheumatica])","Inflammatory arthritis and other inflammatory conditions","Polymyalgia Rheumatica"
"Nyu00","[X]Other streptococcal arthritis and polyarthritis","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"Nyu01","[X]Arthritis and polyarthritis due to other specified bacterial agents","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"Nyu03","[X]Other reactive arthropathies","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"Nyu1.","[X]Inflammatory polyarthropathies","Inflammatory arthritis and other inflammatory conditions","Other inflammatory spondylopathies"
"Nyu10","[X]Rheumatoid arthritis with involvement of other organs or systems","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"Nyu12","[X]Other specified rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"Nyu13","[X]Other psoriatic arthropathies","Inflammatory arthritis and other inflammatory conditions","Psoriatic arthropathy"
"Nyu14","[X]Other enteropathic arthropathies","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"Nyu1G","[X]Seropositive rheumatoid arthritis, unspecified","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"Nyu43","[X]Other forms of systemic lupus erythematosus","Inflammatory arthritis and other inflammatory conditions","Lupus erythematosus (local and systemic)"
"Nyu45","[X]Other forms of systemic sclerosis","Inflammatory arthritis and other inflammatory conditions","Systemic sclerosis"
"X20G4","Arthritis secondary to sarcoidosis","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"X30Kq","Lupus nephritis - WHO Class IV","Inflammatory arthritis and other inflammatory conditions","Lupus erythematosus (local and systemic)"
"X50Aa","Lipodermatosclerosis","Inflammatory arthritis and other inflammatory conditions","Systemic sclerosis"
"X701e","Postviral arthritis","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"X701h","Seropositive rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"X701i","Seronegative rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"X701k","Fibrosing alveolitis associated with rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"X701l","Rheumatoid vasculitis","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"X701q","Polyarticular onset juvenile chronic arthritis","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"X701t","Juvenile rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"X701v","Juvenile psoriatic arthritis with psoriasis","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"X701W","Reactive arthritis","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"X701x","Juvenile ankylosing spondylitis","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"X701y","Juvenile spondyloarthropathy","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"X7020","Juvenile Reiter's syndrome","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"X7026","Psoriatic arthritis with distal interphalangeal joint involvement","Inflammatory arthritis and other inflammatory conditions","Psoriatic arthropathy"
"X7028","Psoriatic dactylitis","Inflammatory arthritis and other inflammatory conditions","Psoriatic arthropathy"
"X702C","Seronegative arthritis secondary to inflammatory bowel disease","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"X702I","Undifferentiated inflammatory polyarthritis","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"X702L","Secondary inflammatory arthritis","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"X704c","Systemic lupus erythematosus with multisystem involvement","Inflammatory arthritis and other inflammatory conditions","Lupus erythematosus (local and systemic)"
"X704d","Cutaneous lupus erythematosus","Inflammatory arthritis and other inflammatory conditions","Lupus erythematosus (local and systemic)"
"X704h","Subacute cutaneous lupus erythematosus","Inflammatory arthritis and other inflammatory conditions","Lupus erythematosus (local and systemic)"
"X704X","Systemic lupus erythematosus with organ/system involvement","Inflammatory arthritis and other inflammatory conditions","Lupus erythematosus (local and systemic)"
"X7051","Calcinosis, Raynaud's phenomenon, sclerodactyly, oesophageal dysfunction, telangiectasia syndrome","Inflammatory arthritis and other inflammatory conditions","Systemic sclerosis"
"X7053","Generalised morphoea","Inflammatory arthritis and other inflammatory conditions","Systemic sclerosis"
"X705I","Adult onset Still's disease","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"X705l","Giant cell arteritis with polymyalgia rheumatica","Inflammatory arthritis and other inflammatory conditions","Polymyalgia Rheumatica"
"X70IH","Postmeningococcal arthritis","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"Xa1jE","Systemic sclerosis","Inflammatory arthritis and other inflammatory conditions","Systemic sclerosis"
"Xa3gK","Scleroderma NOS","Inflammatory arthritis and other inflammatory conditions","Systemic sclerosis"
"Xa3gL","Rheumatoid arthritis - multiple joint","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"Xa3gM","Rheumatoid arthritis - hand joint","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"Xa3gN","Rheumatoid arthritis - ankle/foot","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"Xa3gP","Rheumatoid arthritis NOS","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"Xa3wk","Still's disease - juvenile rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"XaaWt","Rheumatoid arthritis monitoring invitation first letter","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XaaWu","Rheumatoid arthritis monitoring invitation second letter","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XaaWv","Rheumatoid arthritis monitoring invitation third letter","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XaaWw","Rheumatoid arthritis monitoring verbal invitation","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XaaWW","Rheumatoid arthritis monitoring invitation","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XaaWx","Rheumatoid arthritis monitoring telephone invitation","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XaBMO","Seropositive errosive rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XabRZ","Axial spondyloarthritis","Inflammatory arthritis and other inflammatory conditions","Other inflammatory spondylopathies"
"XaLsj","Delivery of rehabilitation for rheumatoid arthritis","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XaQbV","Progressive systemic sclerosis","Inflammatory arthritis and other inflammatory conditions","Systemic sclerosis"
"XaXlQ","H/O polymyalgia rheumatica","Inflammatory arthritis and other inflammatory conditions","Polymyalgia Rheumatica"
"XaYYJ","Enteropathic arthritis","Inflammatory arthritis and other inflammatory conditions","Postinfective and reactive arthropathies"
"XaZdB","Rheumatoid arthritis annual review","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XE0da","Lupus nephritis","Inflammatory arthritis and other inflammatory conditions","Lupus erythematosus (local and systemic)"
"XE15S","Diffuse sclerosis","Inflammatory arthritis and other inflammatory conditions","Systemic sclerosis"
"XE1DF","Scleroderma","Inflammatory arthritis and other inflammatory conditions","Systemic sclerosis"
"XE1DU","Rheumatoid arthritis and other inflammatory polyarthropathies","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
"XE1FJ","Polymyalgia rheumatica","Inflammatory arthritis and other inflammatory conditions","Polymyalgia Rheumatica"
"XE1Gi","Juvenile rheumatoid arthritis &/or Still's disease","Inflammatory arthritis and other inflammatory conditions","Juvenile arthritis"
"XE1Gk","Polyarthropathy (& [inflammatory]) NOS","Inflammatory arthritis and other inflammatory conditions","Other inflammatory arthropathies"
"XE1HK","Inflammatory spondylopathies NOS","Inflammatory arthritis and other inflammatory conditions","Other inflammatory spondylopathies"
"XM0uO","Sacroiliitis","Inflammatory arthritis and other inflammatory conditions","Other inflammatory spondylopathies"
"XM1XV","Rheumatoid arthritis monitoring","Inflammatory arthritis and other inflammatory conditions","Rheumatoid Arthritis"
