"Code","Description","Condition","Sub-condition"
"X00S2","Opium dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"Xa1bX","Harmful substance use","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaAxf","Illicit drug use","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaCMF","Drug addiction therapy - methadone","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaIvc","Referral to drug abuse counsellor","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaJr0","H/O: drug abuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaJxt","Substance misuse monitoring","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaJz8","Substance misuse decreased","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaJzj","Substance misuse clinical management plan agreed","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaKcY","Previously injecting drug user","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaKiw","Buprenorphine maintenance therapy","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaKSC","Current drug user","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaKTn","Abstinent from drug misuse on maintenance replacement","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaKUa","Prolonged high dose use of cannabis","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaLBR","Drug addiction detoxification therapy - methadone","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaLBS","Drug addiction maintenance therapy - methadone","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaLJG","Substance misuse treatment programme completed","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaLJw","Drug addiction detoxification therapy - buprenorphine","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaLQN","Heroin misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaLsM","Drug abuse monitoring","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaLW8","Opiate dependence detoxification","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMAP","Current non recreational drug user","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMf4","History of benzodiazepine misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMf5","History of amphetamine misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMf6","History of cocaine misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMf9","History of cannabis misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMfE","History of opiate misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMfJ","History of daily heroin misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMfp","History of daily crack cocaine misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMfY","Previous history of amphetamine misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMg1","History of daily cannabis misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMg4","Previous history of cannabis misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaMyB","History of substance misuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaPe7","Shared care drug misuse treatment","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaQE7","Seen in substance misuse clinic","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XaRCP","Admission to substance misuse detoxification centre","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE0hi","Drug addiction therapy","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1b0","Dependence: [cannabis (including marihuana)] or [hallucinogen]","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1b6","(Non-dependent abuse of drugs [& non-dependent misuse]) or (marihuana abuse)","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1Ya","Nondependent amfetamine or other psychostimulant abuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1Yb","Nondependent other drug abuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1YR","Opioid type drug dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1YS","Hypnotic or anxiolytic dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1YT","Cannabis type drug dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1YU","Amfetamine or other psychostimulant dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1YY","Nondependent hallucinogen abuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1ZH","[X]Mental and behavioural disorders due to use of opioids: dependence syndrome","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE1ZL","[X]Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances: dependence syndrome","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XE2Mp","Drug addiction notification","Other psychoactive substance misuse","Other psychoactive substance misuse"
"XS79h","Occasional drug user","Other psychoactive substance misuse","Other psychoactive substance misuse"
"ZV6D7","[V]Drug abuse counselling and surveillance","Other psychoactive substance misuse","Other psychoactive substance misuse"
