"Code","Description","Condition","Sub-condition"
"N0531","Localised osteoarthritis, unspecified, of the shoulder region","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0532","Localised osteoarthritis, unspecified, of the upper arm","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0533","Localised osteoarthritis, unspecified, of the forearm","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0534","Localised osteoarthritis, unspecified, of the hand","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0535","(Otto's pelvis) or (hip osteoarthitis NOS) or (localised osteoarthritis, unspecified, of the pelvic region and thigh)","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0536","Osteoarthritis: [localised of the lower leg, unspecified] or [patellofemoral]","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0537","Localised osteoarthritis, unspecified, of the ankle and foot","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0538","Localised osteoarthritis, unspecified, of other specified site","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0539","Arthrosis of first carpometacarpal joint, unspecified","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N053z","Localised osteoarthritis, unspecified, NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N054.","Oligoarticular osteoarthritis, unspecified","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0541","Oligoarticular osteoarthritis, unspecified, of the shoulder region","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0546","Oligoarticular osteoarthritis, unspecified, of lower leg","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0547","Oligoarticular osteoarthritis, unspecified, of ankle and foot","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N0549","Oligoarticular osteoarthritis, unspecified, of multiple sites","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N054z","Osteoarthritis of more than one site, unspecified, NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z.","[Joint degeneration] or [osteoarthritis NOS]","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z0","Osteoarthritis NOS, of unspecified site","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z1","Osteoarthritis NOS, of shoulder region","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z2","Osteoarthritis NOS: [of the upper arm] or [elbow]","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z3","Osteoarthritis NOS: [of the forearm] or [wrist]","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z4","Osteoarthritis NOS: [hand] or [finger] or [thumb]","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z5","Osteoarthritis NOS: [pelvic region and/or thigh] or [hip]","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z6","Osteoarthritis NOS: [lower leg] or [knee]","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z7","Osteoarthritis NOS: [ankle &/or foot] or [toe]","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z8","Osteoarthritis NOS, other specified site","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05z9","Osteoarthritis NOS, of shoulder","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zA","Osteoarthritis NOS, of sternoclavicular joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zB","Osteoarthritis NOS, of acromioclavicular joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zC","Osteoarthritis NOS, of elbow","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zE","Osteoarthritis NOS, of wrist","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zF","Osteoarthritis NOS, of metacarpophalangeal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zG","Osteoarthritis NOS, of proximal interphalangeal joint of finger","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zH","Osteoarthritis NOS, of distal interphalangeal joint of finger","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zJ","Osteoarthritis NOS, of hip","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zK","Osteoarthritis NOS, of sacroiliac joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zL","Osteoarthritis NOS, of knee","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zM","Osteoarthritis NOS, of tibiofibular joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zN","Osteoarthritis NOS, of ankle","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zP","Osteoarthritis NOS, of subtalar joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zQ","Osteoarthritis NOS, of talonavicular joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zR","Osteoarthritis NOS, of other tarsal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zS","Osteoarthritis NOS, of 1st metatarsophalangeal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zT","Osteoarthritis NOS, of lesser metatarsophalangeal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zU","Osteoarthritis NOS, of interphalangeal joint of toe","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N05zz","See XE1Da (Osteoarthritis NOS)","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11..","(Spondylosis and allied disorders) or (arthritis of spine) or (osteoarthritis of spine)","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N110.","Cervical spondylosis (& [without myelopathy]) or (osteoarthritis cervical spine)","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1100","Single-level cervical spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1101","Two-level cervical spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1102","Multiple-level cervical spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1110","Single-level cervical spondylosis with myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1111","Two-level cervical spondylosis with myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1112","Multiple-level cervical spondylosis with myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N112.","Thoracic spondylosis (& [without myelopathy])","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1121","Two-level thoracic spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1122","Multiple-level thoracic spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N113.","Thoracic spondylosis with myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N114.","(Lumbosacral spondylosis [& without myelopathy]) or (degeneration of lumbar spine)","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1140","Single-level lumbosacral spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1141","Two-level lumbosacral spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1142","Multiple-level lumbosacral spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N115.","Lumbosacral spondylosis with myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1152","Multiple-level lumbosacral spondylosis with myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N119.","Cervical spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1190","Single-level cervical spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1191","Two-level cervical spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N1192","Multiple-level cervical spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11A.","Cervical spondylosis with vascular compression","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11B.","Thoracic spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11C.","Lumbosacral spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11C0","Single-level lumbosacral spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11C1","Two-level lumbosacral spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11C2","Multiple-level lumbosacral spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11y.","Other spondyloses and allied disorders","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11z.","(Spondylosis NOS) or (osteoarthritis spine)","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11z0","Spondylosis without myelopathy, NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"N11z1","Spondylosis with myelopathy, NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"Nyu2.","[X]Arthrosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"Nyu20","[X]Other polyarthrosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"Nyu29","[X]Other primary arthrosis of first carpometacarpal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"Nyu2D","[X]Other specified arthrosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"Nyu63","[X]Other spondylosis with radiculopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"Nyu64","[X]Other spondylosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X702z","Toe osteoarthritis NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X7030","Foot osteoarthritis NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X7031","Ankle osteoarthritis NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X7034","Thumb osteoarthritis NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X7035","Finger osteoarthritis NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X7038","Idiopathic osteoarthritis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X7039","Spondylosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703A","Osteoarthritis of spinal facet joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703B","Osteoarthritis of shoulder joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703C","Osteoarthritis of acromioclavicular joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703D","Osteoarthritis of elbow","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703E","Osteoarthritis of wrist","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703F","Osteoarthritis of first carpometacarpal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703G","Osteoarthritis of finger joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703H","Osteoarthritis of distal interphalangeal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703I","Osteoarthritis of proximal interphalangeal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703j","Cervical spondylosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703J","Osteoarthritis of metacarpophalangeal joint of finger","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703k","Lumbar spondylosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703K","Osteoarthritis of hip","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703L","Osteoarthritis of knee","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703M","Osteoarthritis of ankle","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703N","Osteoarthritis of subtalar joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703O","Osteoarthritis of first metatarsalphalangeal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X703P","Osteoarthritis of toe joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X7041","Localised osteoarthritis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X70Cw","Thoracic spondylosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"X70Cy","Degenerative arthropathy of spinal facet joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"Xa3gQ","Osteoarthritis - hand joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"Xa3gR","Osteoarthritis - ankle/foot","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"Xa3gS","Osteoarthritis - other joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XaBmY","Osteoarthritis of foot joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XaE3C","Lumbosacral spondylosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XaEGd","Localised, primary osteoarthritis of the wrist","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XaEGe","Localised, primary osteoarthritis of toe","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XaEGf","Localised, primary osteoarthritis of elbow","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XaIna","Exacerbation of osteoarthritis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XaYQD","Patellofemoral osteoarthritis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Da","Osteoarthritis NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Db","Osteoarthritis NOS, of the upper arm","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Dc","Osteoarthritis NOS, of the forearm","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Dd","Osteoarthritis NOS, of the hand","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1De","Osteoarthritis NOS, pelvic region/thigh","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Df","Osteoarthritis NOS, of the lower leg","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Dg","Osteoarthritis NOS, of ankle and foot","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1DV","Osteoarthritis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1DW","Generalised osteoarthritis of the hand","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1DY","Localised osteoarthritis, unspecified, of the pelvic region and thigh","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1DZ","Localised osteoarthritis, unspecified, of the lower leg","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Et","Spondylosis and allied disorders","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Eu","Cervical spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Ev","Cervical spondylosis with myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Ew","Thoracic spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Ex","Lumbosacral spondylosis without myelopathy","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Ey","Spondylosis NOS","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1Gm","Osteoarthritis -multiple joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1GT","[X]Other primary gonarthrosis","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XE1HM","(Spondyloses: [cervical] or [lumbar] or [sacral]) or (arthritis - spine) or (osteoarthritis - spine)","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
"XM1NQ","Osteoarthritis of metacarpophalangeal joint","Osteoarthritis (excl spine)","Osteoarthritis (excl spine)"
