"Code","Description","Condition","Sub-condition"
"E1172","Unspecified bipolar affective disorder, moderate","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"E1176","Unspecified bipolar affective disorder, in full remission","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"E117z","Unspecified bipolar affective disorder, NOS","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"E11y.","Other and unspecified manic-depressive psychoses","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"E11y0","Unspecified manic-depressive psychoses","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"E11y1","Atypical manic disorder","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"E11y3","Other mixed manic-depressive psychoses","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"E11yz","Other and unspecified manic-depressive psychoses NOS","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu30.","[X] Manic episode (& [bipolar disorder, single manic episode])","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu301","[X]Mania without psychotic symptoms","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu30z","[X] Mania: [episode, unspecified] or [NOS]","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu310","Bipolar affective disorder, current episode hypomanic","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu311","[X]Bipolar affective disorder, current episode manic without psychotic symptoms","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu312","[X]Bipolar affective disorder, current episode manic with psychotic symptoms","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu313","[X]Bipolar affective disorder, current episode mild or moderate depression","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu314","[X]Bipolar affective disorder, current episode severe depression without psychotic symptoms","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu316","Bipolar affective disorder , current episode mixed","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu317","[X]Bipolar affective disorder, currently in remission","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Eu31z","[X]Bipolar affective disorder, unspecified","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"X00SJ","Mania","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"X00SL","Hypomania","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"X00SM","Bipolar disorder","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"X00SN","Bipolar II disorder","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"X9078","Bipolar","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"Xa3WO","Manic mood","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XaB95","Other manic-depressive psychos","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XaCHo","[X] Manic-depressive psychosis, depressed type without psychotic symptoms","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XaIx7","H/O: manic depressive disorder","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XaMwc","Bipolar affective disorder resolved","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XaY1Y","Bipolar I disorder","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XE1Xy","Mood disorder","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XE1Xz","Manic disorder, single episode","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XE1ZV","[X]Mania with psychotic symptoms","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XE1ZW","[X]Manic episode, unspecified","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
"XE1ZX","[X]Other bipolar affective disorders","Bipolar affective disorder and mania","Bipolar affective disorder and mania"
