"Code","Description","Condition","Sub-condition"
"K0A31","Chronic nephritic syndrome, focal and segmental glomerular lesions","Chronic renal disease","Glomerulonephritis"
"K0A41","Isolated proteinuria with specified morphological lesion, focal and segmental glomerular lesions","Chronic renal disease","Glomerulonephritis"
"K0A5.","Hereditary nephropathy not elsewhere classified","Chronic renal disease","Glomerulonephritis"
"K0A51","Hereditary nephropathy, not elsewhere classified, focal and segmental glomerular lesions","Chronic renal disease","Glomerulonephritis"
"K0B..","Renal tubulo-interstitial disorders in diseases classified elsewhere","Chronic renal disease","Tubulo-interstitial nephritis"
"K0C1.","Nephropathy induced by other drugs, medicaments and biological substances","Chronic renal disease","Tubulo-interstitial nephritis"
"K0C4.","Toxic nephropathy, not elsewhere classified","Chronic renal disease","Tubulo-interstitial nephritis"
"K0y..","Other specified nephritis, nephrosis or nephrotic syndrome","Chronic renal disease","Glomerulonephritis"
"K0z..","Nephritis, nephrosis and nephrotic syndrome NOS","Chronic renal disease","Glomerulonephritis"
"Kyu00","[X]Glomerular disorders in infectious and parasitic diseases classified elsewhere","Chronic renal disease","Glomerulonephritis"
"Kyu03","[X]Glomerular disorders in diabetes mellitus","Chronic renal disease","Glomerulonephritis"
"Kyu08","[X]Unspecified nephritic syndrome, minor glomerular abnormality","Chronic renal disease","Glomerulonephritis"
"Kyu10","[X]Other chronic tubulo-interstitial nephritis","Chronic renal disease","Tubulo-interstitial nephritis"
"Kyu1E","[X]Tubulo-interstitial nephritis, not specified as acute or chronic","Chronic renal disease","Tubulo-interstitial nephritis"
"PKy90","Alport's syndrome","Chronic renal disease","Glomerulonephritis"
"SP083","Kidney transplant failure and rejection","Chronic renal disease","End stage renal disease"
"TB001","Transplantation of kidney as the cause of abnormal reaction of patient, or of later complication, without mention of misadventure at the time of operation","Chronic renal disease","End stage renal disease"
"X018M","Creation of Cimino fistula","Chronic renal disease","End stage renal disease"
"X018N","Creation brachiocephalic fistula","Chronic renal disease","End stage renal disease"
"X018T","Angioplasty of arteriovenous fistula","Chronic renal disease","End stage renal disease"
"X30I2","Acute nephritic syndrome","Chronic renal disease","Glomerulonephritis"
"X30I4","Mesangioproliferative glomerulonephritis NEC","Chronic renal disease","Glomerulonephritis"
"X30I7","Bright's disease","Chronic renal disease","Glomerulonephritis"
"X30Id","Thin basement membrane disease","Chronic renal disease","Glomerulonephritis"
"X30IF","Necrotising glomerulonephritis","Chronic renal disease","Glomerulonephritis"
"X30IG","Crescentic glomerulonephritis","Chronic renal disease","Glomerulonephritis"
"X30IQ","IgA nephropathy","Chronic renal disease","Glomerulonephritis"
"X30IR","Mesangiocapillary glomerulonephritis NEC","Chronic renal disease","Glomerulonephritis"
"X30IW","IgM nephropathy","Chronic renal disease","Glomerulonephritis"
"X30J0","End stage renal failure","Chronic renal disease","End stage renal disease"
"X30J2","End stage renal failure on dialysis","Chronic renal disease","End stage renal disease"
"X30JQ","Chronic interstitial nephritis","Chronic renal disease","Tubulo-interstitial nephritis"
"X30JZ","Granulomatous interstitial nephritis","Chronic renal disease","Tubulo-interstitial nephritis"
"X30Kq","Lupus nephritis - WHO Class IV","Chronic renal disease","Glomerulonephritis"
"X30Kz","Goodpasture's disease","Chronic renal disease","Glomerulonephritis"
"X30LN","Chronic lithium nephrotoxicity","Chronic renal disease","Tubulo-interstitial nephritis"
"X30Lr","Dialysis disequilibrium","Chronic renal disease","End stage renal disease"
"X30M5","Underdialysis","Chronic renal disease","End stage renal disease"
"X30Mc","Failed renal transplant","Chronic renal disease","End stage renal disease"
"X30MN","Renal transplant disorder","Chronic renal disease","End stage renal disease"
"X30MP","Renal transplant rejection","Chronic renal disease","End stage renal disease"
"X40bz","Renewal of chronic ambulatory peritoneal dialysis catheter","Chronic renal disease","End stage renal disease"
"X40c3","Continuous ambulatory peritoneal dialysis","Chronic renal disease","End stage renal disease"
"Xa0Ex","Peritoneal dialysis-associated peritonitis","Chronic renal disease","End stage renal disease"
"Xa0HK","Unexplained episode of renal transplant dysfunction","Chronic renal disease","End stage renal disease"
"Xa1dw","Transplant kidney","Chronic renal disease","End stage renal disease"
"Xa1uD","Glomerulonephritis","Chronic renal disease","Glomerulonephritis"
"Xa24a","IgA nephropathy associated with liver disease","Chronic renal disease","Glomerulonephritis"
"Xa33c","[EDTA] Focal segmental glomeruloscerosis with nephrotic syndrome in adults with renal failure","Chronic renal disease","Glomerulonephritis"
"Xa8S7","Haemodialysis","Chronic renal disease","End stage renal disease"
"Xa9zl","Dependence on renal dialysis","Chronic renal disease","End stage renal disease"
"Xaa5f","Thrombosis of dialysis arteriovenous fistula","Chronic renal disease","End stage renal disease"
"Xaa5T","Infection of dialysis vascular access","Chronic renal disease","End stage renal disease"
"Xaa6o","Infection of dialysis arteriovenous fistula","Chronic renal disease","End stage renal disease"
"Xaa7I","Haemorrhage of dialysis arteriovenous fistula","Chronic renal disease","End stage renal disease"
"XaC2Z","[X] Peritoneal dialysis associated peritonitis","Chronic renal disease","End stage renal disease"
"XaE9T","Donor renal transplantation","Chronic renal disease","End stage renal disease"
"XaKyg","Stenosis of arteriovenous dialysis fistula","Chronic renal disease","End stage renal disease"
"XaLiH","Creation of graft fistula for dialysis","Chronic renal disease","End stage renal disease"
"XaMKM","Allotransplantation of kidney from cadaver NEC","Chronic renal disease","End stage renal disease"
"XaMMt","Peritoneal dialysis NEC","Chronic renal disease","End stage renal disease"
"XaOmL","Ligation of arteriovenous dialysis fistula","Chronic renal disease","End stage renal disease"
"XC0dW","Interstitial nephritis","Chronic renal disease","Tubulo-interstitial nephritis"
"XE0da","Lupus nephritis","Chronic renal disease","Glomerulonephritis"
"XE0db","Chronic glomerulonephritis","Chronic renal disease","Glomerulonephritis"
"XE0dc","Nephritis and nephropathy unspecified","Chronic renal disease","Glomerulonephritis"
"XE0dd","Primary IgA nephropathy","Chronic renal disease","Glomerulonephritis"
"XE0dZ","Nephrotic syndrome with minimal change glomerulonephritis","Chronic renal disease","Glomerulonephritis"
"XE0f5","(Chronic glomerulonephritis) or (nephritis - chronic)","Chronic renal disease","Glomerulonephritis"
"XE0Fh","Creation of arteriovenous fistula NEC","Chronic renal disease","End stage renal disease"
"XE0Fj","Repair of acquired arteriovenous fistula","Chronic renal disease","End stage renal disease"
"XE0Fv","Transplant nephrectomy","Chronic renal disease","End stage renal disease"
"XE0Jg","Renal dialysis","Chronic renal disease","End stage renal disease"
"XE2u6","Chronic ambulatory peritoneal dialysis catheter procedure","Chronic renal disease","End stage renal disease"
"XM0sV","Nephritis NOS","Chronic renal disease","Glomerulonephritis"
"XM198","[EDTA] Membranous nephropathy associated with renal failure","Chronic renal disease","Glomerulonephritis"
"XM19Z","[EDTA] Dense deposit disease, membrano-proliferative glomerulonephritis, type II, (proven by immunofluorescence and/or electronic microscopy) associated with renal failure","Chronic renal disease","Glomerulonephritis"
"ZV420","[V]Kidney transplanted","Chronic renal disease","End stage renal disease"
"ZV451","[V]Renal dialysis status","Chronic renal disease","End stage renal disease"
"ZVu3G","[X]Other dialysis","Chronic renal disease","End stage renal disease"
