"Code","Description","Condition","Sub-condition"
"E1075","Schizoaffective schizophrenia in remission","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E107z","Schizoaffective schizophrenia NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E10yz","Other schizophrenia NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E10z.","Schizophrenia NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E12..","Paranoid disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E120.","Simple paranoid state","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E122.","Paraphrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E12y.","Other paranoid states","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E12yz","Other paranoid states NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E12z.","Paranoid psychosis NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E131.","Acute hysterical psychosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E134.","Psychogenic paranoid psychosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E13y.","Other reactive psychoses","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E13y1","Brief reactive psychosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E13yz","Other reactive psychoses NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E13z.","Psychosis: [nonorganic NOS] or [episode NOS]","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E2122","Schizotypal personality disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu0z.","[X] (Unspecified organic or symptomatic mental disorder) or (organic psychosis NOS) or (symptomatic psychosis NOS)","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu2..","[X]Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu20.","Schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu20z","[X]Schizophrenia, unspecified","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu220","[X] Delusional disorder (& [paranoia] or [paranoid psychosis] or [paranoid state] or [paraphrenia - late] or [sensitiver Beziehungswahn]","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu22z","[X]Persistent delusional disorder, unspecified","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu231","[X]Acute polymorphic psychotic disorder with symptoms of schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu232","[X] Acute schizophrenia-like psychotic disorder (& [brief schizophreniform disorder] or [brief schizophrenifrm psych] or [oneirophrenia] or [schizophrenic reaction])","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu23y","[X]Other acute and transient psychotic disorders","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu23z","[X]Acute and transient psychotic disorder, unspecified (& [reactive psychosis (including brief NOS)])","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu25.","Schizoaffective disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu25z","[X]Schizoaffective disorder, unspecified","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu2y.","[X] (Other nonorganic psychotic disorders) or (chronic hallucinatory psychosis)","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu2z.","[X] Psychosis: [unspecified nonorganic] or [NOS]","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"X00Qx","Psychotic episode NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"X00Qy","Reactive psychoses","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"X00S6","Psychotic disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"X00SA","Persistent delusional disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"X00SC","Acute transient psychotic disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"X50GF","Delusions of parasitosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Xa0s9","Acute schizophrenia-like psychotic disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Xa0tC","Late paraphrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Xa1aD","Monosymptomatic hypochondriacal psychosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XaB5v","Cycloid psychosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XaL07","H/O: psychosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XaMwd","Schizophrenia resolved","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XaMwe","Psychosis resolved","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XaX51","Paranoid state in remission","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XaX52","Non-organic psychosis in remission","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1aM","Schizophrenic psychoses (& [paranoid schizophrenia])","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1aO","(Paranoid schizophrenia) or (paraphrenia)","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1aU","(Paranoid state(s)) or (delusion(s): [paranoid] or [persecution])","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1Xw","Acute schizophrenic episode","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1Xx","Other schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1Y2","Chronic paranoid psychosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1Y3","Other non-organic psychoses","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1Y4","Acute paranoid reaction","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1Y5","Non-organic psychosis NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1ZM","[X]Other schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1ZN","[X]Schizotypal disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1ZO","Delusional disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1ZQ","[X]Acute polymorphic psychotic disorder without symptoms of schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1ZS","[X]Acute and transient psychotic disorder, unspecified","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1ZT","[X]Other non-organic psychotic disorders","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE1ZU","[X]Unspecified nonorganic psychosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE2b8","Schizoaffective disorder, mixed type","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE2un","Schizoaffective disorder, depressive type","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XE2uT","Schizoaffective disorder, manic type","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"XM1GG","Borderline schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"ZV110","[V]Personal history of schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
