"Code","Description","Condition","Sub-condition"
"K45.5","Anastomosis of thoracic artery to coronary artery NEC","Coronary heart disease","Coronary heart disease not otherwise specified"
"K45.8","Other specified connection of thoracic artery to coronary artery","Coronary heart disease","Coronary heart disease not otherwise specified"
"K45.9","Unspecified connection of thoracic artery to coronary artery","Coronary heart disease","Coronary heart disease not otherwise specified"
"K46","Other bypass of coronary artery","Coronary heart disease","Coronary heart disease not otherwise specified"
"K46.1","Double implantation of mammary arteries into heart","Coronary heart disease","Coronary heart disease not otherwise specified"
"K46.2","Double implantation of thoracic arteries into heart NEC","Coronary heart disease","Coronary heart disease not otherwise specified"
"K46.3","Implantation of mammary artery into heart NEC","Coronary heart disease","Coronary heart disease not otherwise specified"
"K46.4","Implantation of thoracic artery into heart NEC","Coronary heart disease","Coronary heart disease not otherwise specified"
"K46.8","Other specified other bypass of coronary artery","Coronary heart disease","Coronary heart disease not otherwise specified"
"K46.9","Unspecified other bypass of coronary artery","Coronary heart disease","Coronary heart disease not otherwise specified"
"K44.2","Revision of replacement of coronary artery","Coronary heart disease","Coronary heart disease not otherwise specified"
"K45.6","Revision of connection of thoracic artery to coronary artery","Coronary heart disease","Coronary heart disease not otherwise specified"
"K46.5","Revision of implantation of thoracic artery into heart","Coronary heart disease","Coronary heart disease not otherwise specified"
