"Code","Description","Condition","Sub-condition"
"7A41.","Other bypass of iliac artery","Peripheral arterial disease","Peripheral arterial disease"
"7A413","Bypass of iliac artery by anastomosis of femoral artery to femoral artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A41B","Bypass of artery of leg by anastomosis of aorta to common femoral artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A41F","Ilio-femoral prosthetic cross over graft","Peripheral arterial disease","Peripheral arterial disease"
"7A430","Repair of iliac artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A433","Open insertion of iliac artery stent","Peripheral arterial disease","Peripheral arterial disease"
"7A440","Percutaneous transluminal angioplasty of iliac artery","Peripheral arterial disease","Peripheral arterial disease"
"7A443","Insertion of iliac artery stent","Peripheral arterial disease","Peripheral arterial disease"
"7A444","Percutaneous transluminal insertion of iliac artery stent","Peripheral arterial disease","Peripheral arterial disease"
"7A44z","Transluminal operation on iliac artery NOS","Peripheral arterial disease","Peripheral arterial disease"
"7A47.","Other emergency bypass of femoral artery or popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A472","Emergency bypass of femoral artery by anastomosis of femoral artery to popliteal artery using vein graft NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A48.","Other bypass of femoral artery or popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A480","Bypass of femoral artery by anastomosis of femoral artery to popliteal artery using prosthesis NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A482","Bypass of femoral artery by anastomosis of femoral artery to popliteal artery using vein graft NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A48C","Bypass of femoral artery by anastomosis of femoral artery to femoral artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A48D","Bypass of popliteal artery by anastomosis of popliteal artery to femoral artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A48E","Femoro-femoral prosthetic cross over graft","Peripheral arterial disease","Peripheral arterial disease"
"7A48y","Other specified other bypass of femoral artery or popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A48z","Other bypass of femoral artery or popliteal artery NOS","Peripheral arterial disease","Peripheral arterial disease"
"7A49.","Reconstruction of femoral artery or popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A490","Endarterectomy of femoral artery and patch repair of femoral artery","Peripheral arterial disease","Peripheral arterial disease"
"7A491","Endarterectomy of popliteal artery and patch repair of popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A492","Endarterectomy of femoral artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A494","Profundoplasty of femoral artery and patch repair of deep femoral artery","Peripheral arterial disease","Peripheral arterial disease"
"7A4A.","Other open operations on femoral artery or popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A4A1","Repair of popliteal artery NEC","Peripheral arterial disease","Peripheral arterial disease"
"7A4A2","Open embolectomy of femoral artery","Peripheral arterial disease","Peripheral arterial disease"
"7A4A3","Open embolectomy popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A4B0","Percutaneous transluminal angioplasty of femoral artery","Peripheral arterial disease","Peripheral arterial disease"
"7A4B1","Percutaneous transluminal angioplasty of popliteal artery","Peripheral arterial disease","Peripheral arterial disease"
"7A4B2","Percutaneous transluminal embolectomy of femoral artery","Peripheral arterial disease","Peripheral arterial disease"
"7A4B9","Percutaneous transluminal insertion of stent into femoral artery","Peripheral arterial disease","Peripheral arterial disease"
"7A502","Revision of reconstruction involving femoral artery","Peripheral arterial disease","Peripheral arterial disease"
