"Code","Description","Condition","Sub-condition"
"F357.","Superficial peroneal nerve lesion","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F35..","Mononeuritis lower limb","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F35x.","Other mononeuritis lower limb","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F35z0","Diabetic mononeuritis NOS","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F35z.","Mononeuritis of unspecified site NOS","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F360z","Hereditary peripheral neuropathy NOS","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3610","Charcot-Marie-Tooth disease","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F361.","Peroneal muscular atrophy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F362.","Hereditary sensory neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F364.","Idiopathic progressive polyneuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F366.","Polyneuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F367.","Peripheral neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3680","Hereditary motor and sensory neuropathy type I","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3681","Hereditary motor and sensory neuropathy type II","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F368.","Hereditary motor and sensory neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F36..","Hereditary and idiopathic peripheral neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F36y.","Other idiopathic peripheral neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F36yz","Other idiopathic peripheral neuropathy NOS","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F36z.","Hereditary or idiopathic peripheral neuropathy NOS","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3700","Guillain-Barre syndrome","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3702","Miller-Fisher syndrome","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F370.","Acute infective polyneuritis","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3720","Acute painful diabetic neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3721","Chronic painful diabetic neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3722","Asymptomatic diabetic neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F372.","Polyneuropathy in diabetes","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F377.","Other toxic agent polyneuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F378.","Intercostal neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F37..","Inflammatory and toxic neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F37X.","Inflammatory polyneuropathy, unspecified","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F37y0","Serum neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F37y1","Axonal sensorimotor neuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F37z.","Toxic or inflammatory neuropathy NOS","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3y0.","Diabetic mononeuropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"F3z..","Peripheral nervous system disorder NOS","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"Fyu6A","[X]Other mononeuropathies of upper limb","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"Fyu7B","[X]Inflammatory polyneuropathy, unspecified","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"Fyu7C","[X] Polyneuropathy, unspecified","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"Fyu7.","[X]Polyneuropathies and other disorders of the peripheral nervous system","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"M2711","Neuropathic diabetic ulcer - foot","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"M2717","Neuropathic foot ulcer","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"N035.","Neuropathic arthropathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"N11y2","Neuropathic spondylopathy","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"N134.","Brachial (cervical) neuritis","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
"SD722","Neuropathic foot blister","Peripheral or autonomic neuropathy","Peripheral neuropathies (excluding cranial nerve and carpal tunnel syndromes)"
