"Code","Description","Condition","Sub-condition"
"9k50.","Drug misuse - enhanced service completed","Other psychoactive substance misuse","Other psychoactive substance misuse"
"9k5..","Drug misuse - enhanced services administration","Other psychoactive substance misuse","Other psychoactive substance misuse"
"9N4i.","DNA - Did not attend substance misuse clinic","Other psychoactive substance misuse","Other psychoactive substance misuse"
"9No5.","Seen in substance misuse clinic","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E020.","Drug withdrawal syndrome","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E0211","Drug-induced hallucinosis","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E021.","Drug-induced paranoia or hallucinatory states","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E02..","Drug psychoses","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E02z.","Drug psychosis NOS","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E240.","Opioid type drug dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E240z","Opioid drug dependence NOS","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2410","Hypnotic or anxiolytic dependence, unspecified","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E241.","Hypnotic or anxiolytic dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E241z","Hypnotic or anxiolytic dependence NOS","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2421","Cocaine dependence, continuous","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2422","Cocaine dependence, episodic","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E242.","Cocaine type drug dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2430","Cannabis dependence, unspecified","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2431","Cannabis dependence, continuous","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E243.","Cannabis type drug dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E244.","Amphetamine or other psychostimulant dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E244z","Amphetamine or psychostimulant dependence NOS","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2450","Hallucinogen dependence, unspecified","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E246.","Glue sniffing dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E246z","Glue sniffing dependence NOS","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E24..","Drug dependence","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E24z.","Drug dependence NOS","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2520","Nondependent cannabis abuse, unspecified","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2523","Nondependent cannabis abuse in remission","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E252.","Nondependent cannabis abuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E255.","Nondependent opioid abuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2560","Nondependent cocaine abuse, unspecified","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E256.","Nondependent cocaine abuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2570","Nondependent amphetamine or psychostimulant abuse, unspecified","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E257.","Nondependent amphetamine or other psychostimulant abuse","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E2594","Misuse of prescription only drugs","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E25..","Nondependent abuse of drugs","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E25yz","Nondependent other drug abuse NOS","Other psychoactive substance misuse","Other psychoactive substance misuse"
"E25z.","Misuse of drugs NOS","Other psychoactive substance misuse","Other psychoactive substance misuse"
"Eu112","[X]Mental and behavioural disorders due to use of opioids: dependence syndrome","Other psychoactive substance misuse","Other psychoactive substance misuse"
"Eu113","[X]Mental and behavioural disorders due to use of opioids: withdrawal state","Other psychoactive substance misuse","Other psychoactive substance misuse"
"Eu122","[X]Mental and behavioural disorders due to use of cannabinoids: dependence syndrome","Other psychoactive substance misuse","Other psychoactive substance misuse"
"Eu12.","[X]Mental and behavioural disorders due to use of cannabinoids","Other psychoactive substance misuse","Other psychoactive substance misuse"
"Eu132","[X]Mental and behavioural disorders due to use of sedatives or hypnotics: dependence syndrome","Other psychoactive substance misuse","Other psychoactive substance misuse"
"Eu152","[X]Mental and behavioural disorders due to use of other stimulants, including caffeine: dependence syndrome","Other psychoactive substance misuse","Other psychoactive substance misuse"
"Eu15.","[X]Mental and behavioural disorders due to use of other stimulants, including caffeine","Other psychoactive substance misuse","Other psychoactive substance misuse"
"Eu192","[X]Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances: dependence syndrome","Other psychoactive substance misuse","Other psychoactive substance misuse"
"ZV115","[V]Personal history of drug abuse by injection","Other psychoactive substance misuse","Other psychoactive substance misuse"
"ZV6D7","[V]Drug abuse counselling and surveillance","Other psychoactive substance misuse","Other psychoactive substance misuse"
