"Code","Description","Condition","Sub-condition"
"E10z.","Schizophrenia NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E120.","Simple paranoid state","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E12..","Paranoid states","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E12z.","Paranoid psychosis NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E1...","Non-organic psychoses","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"E1z..","Non-organic psychosis NOS","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu200","[X]Paranoid schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu201","[X]Hebephrenic schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu202","[X]Catatonic schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu203","[X]Undifferentiated schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu20.","[X]Schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu20z","[X]Schizophrenia, unspecified","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu21.","[X]Schizotypal disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu220","[X]Delusional disorder","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu223","[X]Paranoid state in remission","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu22.","[X]Persistent delusional disorders","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu22z","[X]Persistent delusional disorder, unspecified","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu250","[X]Schizoaffective disorder, manic type","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu251","[X]Schizoaffective disorder, depressive type","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu25.","[X]Schizoaffective disorders","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu25z","[X]Schizoaffective disorder, unspecified","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu26.","[X]Nonorganic psychosis in remission","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu2..","[X]Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu2y.","[X]Other nonorganic psychotic disorders","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"Eu2z.","[X]Unspecified nonorganic psychosis","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
"ZV110","[V]Personal history of schizophrenia","Schizophrenia, schizotypal and delusional disorders","Schizophrenia, schizotypal and delusional disorders"
